4,15,31,47,55,1,12,6,4
16,30,38,44,44,8,23,16,8
18,31,38,39,32,9,23,18,9
3,13,24,27,9,-3,9,4,0
16,30,37,40,33,7,22,16,6
12,23,29,18,0,4,17,14,6
18,31,39,43,40,9,23,18,8
14,25,37,46,46,5,20,17,9
16,27,39,49,55,8,21,19,12
16,30,38,44,41,4,22,16,7
4,15,30,43,47,-1,12,6,2
18,31,39,44,41,9,24,18,9
4,15,31,46,55,1,12,6,4
20,33,42,51,58,11,25,20,12
17,30,39,47,51,7,23,16,8
13,26,39,50,57,6,21,18,10
13,24,35,43,38,5,19,16,8
17,31,40,47,48,8,24,17,8
12,23,34,40,36,5,19,15,8
12,23,33,38,31,4,18,15,7
16,30,39,46,50,7,23,16,8
16,26,36,43,43,7,20,19,11
12,24,34,41,38,5,19,16,8
15,29,36,36,20,3,22,16,6
18,31,38,39,33,9,23,18,9
16,30,36,37,22,6,22,16,6
15,29,36,36,23,6,21,15,6
11,22,32,34,22,4,17,14,6
18,31,37,38,30,9,23,18,9
16,29,34,30,6,7,21,15,6
4,15,29,42,44,-1,12,6,2
18,31,38,41,37,9,23,17,8
18,31,37,39,28,8,23,17,8
17,30,36,35,18,6,22,16,7
16,27,38,47,51,8,21,19,11
18,31,38,43,38,8,23,17,8
17,32,42,50,56,8,24,18,9
20,33,42,51,57,10,25,20,12
18,31,42,52,61,6,24,18,10
18,31,39,43,40,9,23,17,8
12,24,36,45,45,4,20,16,9
12,24,35,41,37,4,19,16,8
16,30,39,46,48,7,23,16,8
18,31,37,38,31,9,23,18,9
18,31,39,43,40,9,24,18,8
16,30,39,45,47,6,23,16,7
13,24,36,44,44,5,20,16,8
12,24,34,37,26,4,18,16,7
16,30,38,40,32,6,23,16,7
4,14,27,36,33,-1,11,5,1
16,30,37,40,32,6,22,16,6
16,30,37,40,32,6,22,16,7
15,26,33,34,22,7,19,18,9
17,31,41,48,52,7,24,17,8
13,25,37,47,51,6,20,17,10
4,15,30,43,48,0,12,6,3
5,15,30,42,44,0,12,6,3
17,28,40,50,58,9,22,20,13
15,29,36,37,23,3,21,15,5
4,15,29,40,38,-1,12,6,2
17,31,41,50,55,7,24,17,9
16,27,37,43,43,8,21,19,11
16,30,37,39,28,6,22,16,7
18,31,36,34,21,9,22,17,8
13,25,36,44,43,5,20,17,9
16,30,38,44,43,6,22,16,7
12,24,34,39,32,4,19,16,8
3,14,29,43,49,-1,11,6,3
18,31,38,40,35,9,23,18,9
18,32,39,43,39,9,24,18,8
12,24,35,43,43,4,19,16,8
4,14,27,37,33,-1,11,5,1
18,31,38,41,37,9,23,17,8
5,15,28,36,29,-1,11,6,1
17,31,39,45,44,8,23,17,8
3,14,28,39,40,-2,11,5,1
16,30,39,44,42,4,22,16,7
15,25,32,30,14,7,19,18,9
13,25,37,46,50,5,20,16,9
12,23,32,34,21,4,18,15,7
18,31,35,32,18,9,22,17,8
18,32,39,45,43,9,24,18,8
13,24,34,39,32,4,19,16,8
17,31,38,40,34,8,23,17,8
17,31,42,52,61,6,24,17,10
16,26,36,44,46,7,20,18,11
4,15,29,41,42,-1,12,6,2
18,32,39,45,43,9,24,18,8
13,24,33,37,29,5,18,16,8
3,14,28,39,37,-1,11,6,1
17,31,41,48,52,7,24,17,8
16,30,38,44,45,8,23,16,7
4,14,27,35,31,-1,11,6,1
13,24,33,37,29,5,18,16,8
16,31,40,47,49,7,23,17,8
12,24,34,40,35,4,19,16,8
12,23,32,32,13,4,17,15,7
13,25,37,48,53,5,20,16,10
4,15,30,45,51,0,12,6,3
12,24,34,38,30,4,19,16,7
16,30,37,40,31,6,23,16,7
17,31,38,43,39,7,23,17,7
15,29,36,39,33,6,22,15,6
17,31,41,50,57,7,24,17,9
16,30,37,38,24,6,22,16,7
12,23,33,35,22,4,18,15,7
16,30,39,45,47,7,23,16,7
13,25,34,39,28,5,19,16,7
12,24,35,41,35,4,19,16,8
16,26,36,44,46,7,20,18,11
17,31,40,47,49,7,23,17,8
13,25,38,49,56,6,21,17,10
