0,1,2,3,4,5,6,7,8
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,9,0,1,6,20,5,9,18
9,10,0,1,6,20,5,9,18
9,10,0,1,6,20,5,9,18
9,10,0,1,6,20,5,9,18
9,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,1,6,20,5,9,18
10,10,0,0,6,20,5,9,18
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,0,6,20,5,9,19
10,10,0,0,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,6,20,5,9,19
10,10,0,1,7,20,5,10,19
10,10,1,1,7,20,5,10,19
10,10,1,1,7,20,5,10,19
10,10,1,1,7,20,5,10,19
10,11,1,1,7,20,5,10,19
11,11,1,1,7,20,6,10,20
11,11,1,1,7,20,6,10,20
11,11,1,1,7,20,6,10,20
11,11,1,1,7,21,6,10,20
11,11,1,1,7,21,6,11,20
11,11,1,1,7,21,6,11,21
11,11,1,1,7,21,6,11,21
