0,1,2,3,4,5,6,7,8
1,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-3,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-3,0,7
2,-1,1,0,1,5,-2,0,7
2,-1,1,0,1,5,-2,0,7
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,1,8
2,-1,1,0,0,5,-2,1,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,1,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,5,-2,0,8
2,-1,1,0,0,4,-2,1,9
2,0,1,0,0,5,-2,1,9
2,0,1,0,0,5,-2,1,11
2,0,1,0,0,5,-2,1,11
3,0,1,0,0,5,-2,1,13
3,0,1,0,0,6,-1,2,14
3,1,1,0,0,6,-1,2,14
3,1,1,0,0,6,-1,2,15
3,1,1,0,1,7,-1,3,15
3,1,1,0,1,7,-1,3,16
4,1,1,0,1,7,-1,3,16
4,2,1,0,1,7,-1,3,16
4,2,1,0,1,7,0,3,17
4,2,1,0,1,8,0,3,17
4,3,1,0,1,8,0,3,17
4,3,1,0,1,8,0,3,18
4,3,1,0,1,8,0,3,18
4,3,1,0,1,9,1,4,18
4,3,1,0,1,9,1,4,18
4,4,1,0,1,9,1,4,19
4,4,1,0,1,9,1,4,19
4,4,1,0,1,9,1,4,19
4,4,1,0,1,9,1,4,19
4,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
4,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,5,1,1,1,10,1,4,20
5,5,1,1,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,1,1,10,1,4,20
5,5,1,1,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,1,1,10,1,4,20
5,4,1,1,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,4,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,20
5,5,1,0,1,10,1,4,19
5,5,1,0,1,10,1,4,19
5,5,1,0,1,10,1,4,19
5,5,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,19
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
5,4,1,0,1,10,1,4,18
