1,9,27,28,-8,0,2,2,1
7,17,42,48,43,6,6,4,6
9,19,42,45,33,6,7,6,7
4,14,35,32,-3,3,4,3,3
4,13,38,21,-2,4,3,2,4
2,11,35,34,8,5,2,1,3
0,8,26,27,-18,-1,1,1,1
6,15,37,40,27,5,6,5,5
11,19,37,26,-2,9,9,7,8
8,17,37,33,3,7,6,6,8
4,14,39,35,13,5,3,2,4
4,14,35,31,-8,3,4,3,3
4,13,37,21,-2,5,3,2,3
12,21,40,34,2,10,10,11,9
8,17,37,34,5,7,6,6,8
13,21,40,34,2,10,10,11,9
1,8,25,21,-9,0,2,2,1
3,12,35,29,-9,5,2,1,3
4,15,40,38,21,5,4,2,4
2,10,27,31,2,1,3,3,2
8,17,37,34,5,7,6,6,8
11,19,37,21,-7,8,8,8,8
12,20,40,33,-3,10,9,10,9
0,8,26,25,-18,-1,1,1,1
2,11,35,36,3,5,2,1,3
4,14,36,37,6,2,4,3,3
8,16,37,38,20,8,6,6,7
6,14,37,40,27,5,5,4,5
3,12,36,38,12,5,3,2,4
8,16,37,38,19,8,6,6,8
9,19,44,50,49,7,7,5,6
9,18,39,41,21,9,8,7,8
5,13,35,31,11,4,4,3,4
1,8,26,26,-12,0,1,2,1
4,14,39,29,-1,5,3,2,4
7,17,42,48,44,6,6,4,6
3,12,35,28,-9,5,3,1,3
9,20,42,45,36,6,7,6,7
3,12,36,38,15,5,3,2,4
5,13,35,25,1,3,4,2,4
4,14,39,32,11,5,4,2,4
6,15,36,33,11,4,5,4,5
12,21,40,32,-3,10,10,11,9
3,12,36,37,12,5,3,2,4
9,18,39,40,18,9,8,6,8
8,17,37,31,-1,8,7,6,7
4,14,39,29,-1,5,3,2,4
7,15,37,34,16,5,6,5,5
2,11,34,35,6,5,2,1,3
5,14,39,28,-4,5,5,4,4
5,15,40,37,19,5,4,3,4
4,14,39,35,13,5,3,2,4
0,7,27,32,-9,-1,0,1,1
2,11,33,13,-10,4,2,1,3
8,16,37,34,7,7,6,6,8
7,16,36,28,-5,8,6,5,6
4,13,37,20,-2,4,3,1,3
5,14,40,36,8,5,5,4,5
5,14,41,41,16,5,5,4,5
8,17,37,32,3,7,6,6,8
12,20,40,32,-4,10,9,10,9
0,7,26,30,-14,-1,0,1,1
4,14,35,32,-4,2,4,3,3
0,8,27,28,-17,-1,1,1,1
11,19,38,27,-2,10,9,8,8
4,14,36,33,-5,3,4,3,3
9,18,39,40,18,9,8,6,8
3,12,35,29,-8,5,3,2,3
9,18,39,40,18,9,8,6,8
2,11,35,32,0,5,2,1,3
5,14,41,41,19,5,4,4,5
1,9,27,29,-6,0,2,2,2
6,15,38,41,29,5,5,4,5
4,14,35,29,-12,3,4,3,3
11,19,37,22,-3,9,9,7,8
5,15,36,31,-8,3,5,3,3
5,15,40,37,18,5,4,2,4
3,12,36,39,11,5,3,2,3
9,20,43,47,40,7,7,6,7
6,16,41,44,35,6,5,3,5
4,14,39,33,11,5,4,2,4
3,12,36,37,11,5,3,2,4
0,7,26,30,-12,-1,0,1,1
0,8,27,30,-8,-1,1,2,1
9,17,37,29,-5,8,7,6,7
2,11,34,22,-10,4,2,1,3
8,16,36,28,-3,8,7,5,6
12,21,40,33,-2,10,10,10,9
5,14,36,35,14,4,4,3,4
5,14,41,44,26,5,4,4,5
5,15,40,37,18,5,4,3,4
12,20,40,32,-4,10,9,10,9
8,16,38,40,23,8,6,6,8
5,15,41,41,20,5,5,4,5
3,12,35,30,-7,5,3,2,3
5,14,40,32,0,5,5,4,5
3,12,35,28,-9,5,3,1,3
9,18,39,41,21,9,8,7,8
12,20,40,32,-4,10,9,10,9
4,14,40,35,13,5,3,2,4
8,16,36,24,-5,8,7,5,6
3,12,34,27,-9,5,3,1,3
0,8,27,31,-5,0,1,2,1
5,13,34,21,3,4,4,3,4
11,19,37,27,-2,10,9,7,8
4,14,40,38,19,5,3,2,4
3,12,35,30,-8,5,3,2,3
5,14,41,44,27,5,5,4,5
11,19,37,21,-7,8,8,8,8
0,8,27,28,-17,-1,1,1,1
2,11,33,20,-10,4,2,1,3
8,16,37,33,3,7,6,6,7
4,14,35,30,-8,3,4,3,3
8,17,37,34,7,7,6,6,8
12,21,40,33,-2,10,10,10,9
10,18,36,26,-2,9,8,6,7
9,19,44,51,50,7,7,5,7
5,15,41,44,29,5,5,4,5
11,19,37,21,-7,8,8,8,8
5,15,36,32,2,3,5,4,3
9,20,42,45,34,6,7,6,7
8,17,37,34,7,7,6,7,8
8,17,37,29,-2,8,7,6,7
8,16,37,38,21,8,6,6,7
9,18,39,40,18,9,8,6,8
11,19,37,21,-7,8,8,8,8
13,21,40,34,2,10,10,11,9
8,16,36,27,-4,8,7,5,7
0,7,25,26,-8,-1,1,1,0
-1,6,25,25,-19,-2,0,0,0
4,14,35,27,-13,3,4,3,3
8,16,35,22,-6,8,7,5,6
9,18,39,40,19,9,8,6,8
4,14,39,28,-1,5,3,2,4
2,10,27,32,4,1,3,3,2
5,13,35,33,13,4,4,3,4
6,15,37,33,12,4,5,4,5
7,16,41,45,37,6,5,3,5
