0,1,2,3,4,5,6,7,8
9,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,14
8,10,2,1,2,17,6,6,14
8,10,2,1,2,17,6,6,14
8,10,2,1,2,17,6,6,14
9,10,2,1,2,17,6,6,14
8,10,2,1,2,17,6,6,14
8,10,2,1,2,17,6,6,14
8,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,2,17,6,6,14
8,10,2,1,2,17,6,6,14
8,10,2,1,2,17,6,6,14
9,10,2,1,2,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,2,17,6,6,14
9,10,2,1,2,17,6,6,14
9,10,2,1,2,17,6,6,14
9,10,2,1,2,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,18,6,6,14
9,11,2,1,3,18,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,17,6,6,14
9,11,2,1,3,18,6,7,14
9,11,2,1,3,18,6,7,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,11,2,1,3,18,6,6,14
9,11,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,13
9,10,2,1,3,17,6,6,13
9,10,2,1,3,17,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,18,6,6,14
9,10,2,1,3,17,6,6,14
9,10,2,1,3,17,6,6,14
8,10,2,1,3,17,6,6,13
8,9,2,1,2,17,6,6,13
8,9,2,1,2,17,6,5,12
8,9,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,16,5,4,11
7,8,2,1,2,16,5,4,11
7,8,2,1,2,16,5,5,11
7,8,2,1,2,16,5,5,11
7,8,2,1,2,16,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,2,1,2,17,5,5,11
7,8,1,1,2,17,5,5,11
7,8,1,1,2,17,5,4,10
7,8,1,1,2,17,5,4,10
7,8,1,1,2,17,5,4,10
7,8,1,1,2,17,5,4,10
7,8,1,1,1,17,5,4,10
7,8,1,1,1,17,5,4,10
7,8,1,1,1,17,5,4,10
7,8,1,1,1,17,5,4,10
7,8,1,1,1,17,5,4,11
7,8,2,1,1,17,5,4,11
7,8,2,1,1,17,5,5,11
7,8,1,1,1,17,5,5,11
7,8,2,1,1,17,5,5,11
7,8,2,1,1,17,5,5,11
7,8,1,1,1,17,5,5,11
8,8,1,1,1,17,5,5,11
8,8,2,1,2,17,5,5,11
8,8,2,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
8,8,1,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
8,8,2,1,2,17,5,5,12
