0,1,2,3,4,5,6,7,8
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,7,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,16,14,9,8,8,6
10,15,22,17,14,9,8,8,6
10,15,23,17,14,9,8,8,6
10,15,22,17,14,9,8,8,6
10,15,22,17,14,9,8,8,6
10,15,23,17,14,9,8,8,6
10,15,23,17,14,9,8,8,6
10,15,23,17,14,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,17,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
10,15,23,18,15,9,8,8,6
