0,1,2,3,4,5,6,7,8
-22,-13,-1,-1,11,-5,-12,-20,-2
-23,-13,-1,-1,11,-5,-12,-20,-2
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-4,-13,-20,-1
-23,-13,-1,-1,11,-4,-13,-20,-1
-23,-13,-1,-1,11,-5,-12,-20,-1
-23,-13,-1,-1,11,-5,-12,-20,-1
-23,-13,-1,-1,11,-5,-12,-20,-1
-23,-13,-1,-1,11,-5,-12,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-13,-1,-1,11,-5,-13,-20,-1
-23,-12,-1,-1,10,-5,-13,-20,-1
-23,-12,-1,-1,10,-5,-13,-20,-1
-23,-12,-1,-1,10,-5,-13,-19,-1
-23,-12,-1,-1,11,-5,-13,-19,-1
-23,-12,-1,-1,11,-4,-13,-19,-1
-22,-12,-1,-1,11,-4,-12,-19,-1
-21,-11,-1,-1,10,-4,-12,-19,-1
-21,-11,-1,0,10,-4,-12,-18,-1
-21,-11,-1,0,10,-4,-12,-18,-1
-22,-11,-1,-1,10,-4,-12,-18,-1
-21,-11,-1,0,10,-4,-12,-18,-1
-21,-11,-1,0,10,-4,-12,-18,-1
-20,-10,-1,-1,10,-4,-11,-18,-1
-20,-10,-1,-1,10,-4,-11,-17,-1
-20,-11,-1,-1,10,-4,-11,-17,-1
-20,-11,-1,0,11,-4,-11,-18,-1
-20,-11,-1,0,11,-4,-11,-17,-1
-20,-11,-1,0,11,-4,-11,-17,-1
-20,-10,-1,0,11,-4,-11,-17,-1
-20,-11,-1,0,11,-4,-11,-17,-1
-20,-11,-1,0,11,-4,-11,-18,-1
-20,-11,-1,0,11,-4,-11,-18,-1
-19,-11,-1,0,11,-4,-11,-18,-1
-19,-11,-1,0,11,-4,-11,-18,-1
-18,-11,-1,0,11,-4,-10,-18,-1
-18,-10,-1,0,11,-4,-10,-17,-1
-18,-10,-1,0,11,-4,-10,-17,-1
-18,-10,-1,0,11,-3,-10,-17,-1
-18,-10,-1,0,11,-3,-10,-17,-1
-18,-10,-1,0,11,-3,-10,-16,-1
-18,-10,-1,0,11,-3,-10,-16,-1
-18,-10,-1,0,11,-3,-9,-16,-1
-18,-10,-1,0,11,-3,-9,-16,-1
-18,-10,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
-17,-9,-1,0,11,-3,-9,-16,-1
