11,22,41,43,28,9,9,9,9
9,20,40,34,-9,7,7,7,7
11,22,40,37,17,9,9,10,8
9,19,40,35,-1,6,7,6,6
10,20,42,43,24,7,7,7,6
11,21,42,42,26,8,9,9,7
10,20,38,25,-1,7,8,8,6
7,16,37,44,24,6,7,6,6
11,20,41,44,27,9,9,9,7
14,26,44,50,45,13,13,14,10
10,21,43,46,29,8,8,8,8
10,23,39,24,-3,8,8,8,7
12,23,44,46,24,10,10,10,9
11,22,41,39,20,7,10,10,7
10,20,39,25,1,5,9,9,6
11,23,42,44,30,9,9,10,9
9,20,41,42,22,7,7,7,6
10,21,39,34,3,8,8,8,8
10,22,40,37,17,8,8,9,7
14,26,45,50,46,12,13,14,10
11,21,42,41,21,8,9,9,7
10,21,43,52,43,9,9,9,8
6,16,36,14,-13,4,5,4,4
11,22,41,38,18,7,11,10,7
11,20,40,40,19,8,9,9,7
14,26,45,50,44,13,13,14,10
14,26,45,50,46,12,13,14,10
10,22,40,39,22,8,9,9,7
9,19,40,43,26,7,8,8,7
12,24,43,45,32,9,10,11,9
10,23,38,23,-2,8,8,8,6
14,26,44,49,44,12,12,14,10
10,21,41,41,23,8,8,8,7
11,23,42,46,38,9,9,10,8
10,21,41,40,21,7,10,9,6
8,19,40,37,3,6,6,6,6
11,21,40,34,11,7,8,9,7
14,26,44,49,44,12,12,14,10
12,22,43,44,30,8,9,10,8
10,20,39,29,11,6,8,8,7
10,20,39,27,3,5,9,9,6
9,20,41,42,22,7,7,7,6
10,21,41,37,16,7,8,8,7
9,20,40,34,-10,7,7,7,6
11,23,43,48,41,9,9,11,9
11,23,42,43,30,9,10,10,8
11,21,41,39,21,8,9,9,8
8,19,39,33,-6,6,6,6,6
11,20,40,30,12,7,8,8,7
10,20,42,47,33,8,8,9,7
9,20,41,41,17,7,7,7,7
9,19,40,36,-2,7,7,6,6
11,23,40,37,16,9,9,10,8
10,24,39,28,0,8,8,9,7
11,21,40,32,14,8,9,9,7
14,26,44,50,45,12,13,14,10
10,20,42,43,24,7,7,7,6
11,22,40,39,17,8,8,9,8
11,23,42,43,31,9,10,10,8
11,21,40,34,18,7,8,8,7
10,21,42,44,26,7,8,8,6
10,20,40,35,-6,7,7,7,7
12,24,43,47,36,9,10,11,9
10,20,41,40,24,7,8,8,7
12,23,42,43,25,9,9,10,9
10,21,41,40,24,6,9,9,6
7,16,38,47,30,7,7,6,6
10,20,42,50,39,8,9,9,8
7,17,39,47,30,7,7,6,6
9,20,41,43,31,6,8,7,7
11,23,42,45,30,9,9,10,9
7,16,37,43,21,6,6,6,6
12,23,44,43,14,10,10,10,9
10,21,42,44,26,7,8,8,8
11,20,41,44,27,7,9,9,7
11,23,43,49,43,9,10,10,8
11,22,42,39,18,8,9,9,8
10,20,42,48,35,8,8,8,7
14,26,45,50,44,13,13,14,10
9,20,42,42,20,8,8,7,7
9,19,40,33,-8,6,7,6,6
11,21,42,48,36,9,9,10,8
9,20,41,42,26,6,7,7,7
9,22,35,8,-3,7,7,7,5
11,22,40,32,-7,8,8,9,8
10,20,40,33,8,7,7,8,7
9,19,40,41,22,7,7,8,7
9,20,42,43,21,8,8,7,7
9,20,40,34,-9,7,7,7,7
9,20,39,23,-9,6,7,7,7
11,22,41,40,24,9,9,10,8
11,21,41,39,19,7,10,9,7
10,20,40,38,14,8,8,9,7
9,20,41,43,23,7,7,7,6
10,20,39,30,8,5,9,8,6
11,21,42,45,29,9,9,10,7
10,22,40,39,22,8,9,9,7
11,23,42,44,30,9,10,10,8
11,21,42,49,38,9,9,10,8
10,20,42,43,24,7,8,8,6
11,22,40,37,18,9,9,9,7
10,20,38,29,13,7,8,8,7
11,21,42,44,28,9,9,9,7
10,22,40,38,20,8,9,9,7
9,20,40,36,16,5,9,8,6
10,20,39,27,5,8,8,8,6
9,20,40,34,-7,7,8,7,7
12,24,42,46,35,10,10,11,9
10,21,43,46,34,7,8,8,8
9,20,41,39,7,7,7,7,7
10,21,41,40,11,8,8,8,7
9,19,40,37,8,6,7,6,6
10,21,39,27,-5,8,8,8,7
10,20,42,42,19,8,8,8,8
9,20,41,39,10,8,8,7,7
9,20,39,31,2,7,7,7,6
11,22,41,38,16,7,11,10,7
12,23,42,41,20,9,9,10,8
10,20,39,39,13,7,8,8,6
9,20,42,45,30,7,8,7,6
10,22,40,37,11,8,8,9,7
8,19,40,35,1,7,7,6,7
10,20,39,27,5,5,9,9,6
9,20,41,40,10,7,7,7,6
11,22,41,42,25,9,9,9,8
8,19,40,34,6,7,7,6,6
9,20,41,39,13,7,7,7,6
11,23,43,48,41,9,9,11,9
10,20,40,32,7,6,8,7,7
8,19,39,31,-13,6,6,6,6
11,22,42,39,19,8,9,9,8
11,21,43,49,38,9,9,9,8
11,21,42,42,27,8,8,9,8
10,20,41,44,28,8,8,8,7
10,22,40,39,22,8,9,9,7
11,21,43,51,41,9,9,9,8
9,20,41,43,23,7,7,7,6
10,21,42,44,26,7,8,8,6
11,21,41,39,19,8,9,9,8
9,23,38,28,6,7,8,8,6
10,20,39,26,3,5,9,9,6
14,26,45,50,44,13,13,14,10
9,19,40,35,-1,6,7,6,6
10,20,40,33,5,7,8,8,7
9,18,39,39,20,7,7,7,6
7,18,39,32,-6,6,6,5,6
11,22,41,38,17,7,10,10,7
9,23,38,22,-3,7,8,8,6
10,20,41,35,-4,7,7,8,7
11,21,41,44,26,7,9,9,7
11,21,43,51,42,9,9,10,8
10,21,43,46,30,8,8,8,7
11,23,42,44,28,9,9,10,9
11,21,43,50,40,9,9,10,8
11,22,40,38,19,9,9,10,8
9,18,39,38,16,7,7,7,6
10,21,42,44,26,7,8,8,6
11,22,41,39,20,7,10,10,7
10,19,39,24,-5,6,7,7,7
11,21,42,49,38,9,9,10,8
10,22,40,38,21,8,9,9,7
9,19,40,35,3,6,7,6,6
11,23,41,45,36,9,9,10,8
10,20,39,28,0,6,7,7,7
8,18,37,20,-10,7,6,5,5
11,23,40,37,16,9,9,10,8
7,17,39,48,31,7,7,6,7
9,20,41,41,18,7,8,7,7
9,20,42,44,26,8,8,7,7
11,23,41,38,16,8,9,10,8
11,22,41,38,18,7,11,10,7
10,20,42,50,39,8,9,9,8
11,21,41,38,19,7,9,9,8
10,20,42,48,37,8,9,9,8
9,19,40,35,0,6,7,6,6
10,21,43,46,29,8,8,8,8
11,22,43,44,19,9,10,9,8
11,23,42,46,38,9,10,10,8
10,20,40,31,3,7,8,8,7
11,22,43,50,40,10,10,10,8
9,20,41,40,17,7,7,7,6
10,21,43,46,29,9,9,8,8
11,22,43,43,16,9,10,9,8
11,21,41,44,27,7,9,9,7
10,22,41,44,35,9,9,9,7
11,21,42,44,29,8,9,9,8
10,20,42,48,36,8,8,9,7
8,19,40,34,-4,7,6,6,6
12,23,43,46,31,9,10,10,8
12,22,44,46,24,10,10,9,9
10,20,42,43,25,7,7,7,6
11,20,41,43,26,9,9,9,7
9,19,40,36,3,6,7,6,6
10,20,41,43,23,7,7,7,6
11,22,41,41,26,9,9,10,8
10,20,43,45,28,8,8,8,8
11,24,40,36,18,9,9,9,8
10,20,42,44,23,8,8,8,8
10,21,39,28,6,5,9,9,6
12,24,42,46,35,10,10,11,9
11,22,40,39,22,9,9,9,8
9,20,42,42,17,8,8,7,7
12,24,43,46,34,10,10,11,9
10,21,42,44,29,7,8,8,7
11,23,42,45,31,9,9,10,9
12,24,43,45,32,9,10,11,9
12,23,44,43,14,10,10,10,9
10,20,40,33,15,7,8,8,7
11,21,43,46,32,7,9,9,8
9,20,40,39,22,6,9,8,6
11,20,39,30,12,7,8,8,7
10,22,40,37,14,8,9,9,8
10,22,39,31,5,8,8,9,7
10,20,42,43,27,6,8,8,7
10,20,40,30,-3,6,8,8,7
11,22,42,39,19,8,9,9,8
11,22,44,46,25,9,10,9,9
10,22,39,34,13,8,8,9,7
11,22,41,41,27,9,9,10,8
10,22,39,32,0,8,8,8,7
11,22,40,39,15,8,8,9,8
10,22,40,37,18,8,9,9,7
9,22,37,17,-3,7,7,8,6
10,20,39,25,-4,6,7,7,7
12,24,42,46,35,10,10,11,9
12,23,42,45,32,9,9,10,9
9,19,40,37,3,6,7,6,6
8,19,40,38,8,6,6,6,6
11,22,40,37,17,9,9,9,7
11,21,43,51,41,9,9,10,8
9,20,42,44,25,8,8,7,7
12,24,42,45,34,10,10,11,9
10,20,40,35,12,8,8,8,7
9,20,40,32,7,6,7,7,7
9,19,39,30,-6,7,7,7,6
10,20,41,37,3,7,8,8,7
9,20,42,44,25,8,8,7,7
10,21,41,42,26,6,9,9,6
9,19,40,36,3,6,7,6,6
11,22,44,46,26,9,10,9,8
11,23,42,46,38,9,9,10,8
10,21,43,46,29,9,9,8,8
10,20,39,29,7,5,9,9,6
10,24,39,30,3,9,8,9,7
10,22,40,36,12,8,8,9,7
11,22,40,38,12,8,8,9,8
10,20,41,36,-1,7,8,8,7
11,22,44,45,23,9,10,9,9
9,20,41,38,5,7,7,7,6
10,20,39,40,20,7,8,8,6
10,22,39,33,12,8,8,8,7
10,21,41,37,3,7,8,8,7
11,22,42,40,21,8,9,9,8
10,23,38,23,-2,8,8,9,7
10,20,39,28,5,5,9,9,6
10,20,39,39,14,7,8,8,7
10,23,39,30,2,8,8,9,7
9,20,41,38,10,7,7,7,7
9,20,40,34,-9,7,7,7,7
11,22,40,39,22,8,9,9,7
11,22,41,38,18,7,11,10,7
12,23,42,43,24,9,9,10,9
10,23,38,19,-3,8,8,8,6
10,21,42,44,26,7,8,8,6
10,23,38,21,-3,8,8,8,6
8,18,38,30,-12,6,6,5,5
9,19,40,43,25,7,8,8,7
8,19,40,38,9,6,6,6,6
10,20,41,40,12,8,8,8,7
11,22,43,48,35,8,9,9,8
11,23,42,46,37,9,9,10,8
11,22,41,39,17,7,11,10,7
11,21,41,43,22,8,9,9,7
9,20,40,34,-8,7,7,7,7
11,22,41,41,21,8,9,9,8
10,20,39,27,4,5,9,9,6
11,23,42,44,32,9,10,11,8
7,17,36,18,-12,6,6,5,4
10,19,40,43,26,7,8,8,7
11,21,42,43,30,8,9,9,8
12,23,44,45,22,10,10,10,9
12,23,44,48,35,9,10,10,8
14,26,44,50,46,12,13,14,10
11,23,41,41,25,9,9,9,8
11,21,42,47,32,9,9,10,8
11,23,42,45,36,9,9,10,8
7,16,39,48,31,7,7,6,7
9,19,40,35,6,7,7,7,6
9,19,40,34,0,7,7,7,7
11,22,42,44,28,8,9,9,8
10,22,40,40,23,9,9,9,7
6,16,36,14,-13,4,5,4,4
12,23,42,44,29,9,10,11,9
11,23,42,46,34,9,9,10,9
11,22,41,41,25,9,9,9,8
10,22,37,12,-3,7,7,8,6
11,22,42,40,19,8,9,9,8
11,21,42,45,29,9,9,9,7
11,21,42,44,27,9,9,10,7
7,17,39,51,36,7,7,6,7
11,23,40,37,16,9,9,10,8
11,21,42,45,29,9,9,10,8
11,22,41,40,19,8,9,9,8
11,22,41,42,27,9,9,9,8
14,26,45,50,44,13,13,14,10
10,21,41,41,24,6,9,9,6
10,22,40,35,17,8,8,9,7
11,24,41,37,19,9,9,9,8
9,20,41,38,10,7,8,7,7
9,20,42,45,30,8,7,7,7
8,18,37,21,-8,6,6,5,5
9,20,41,39,10,7,7,7,6
9,20,41,40,17,7,7,7,6
12,23,44,46,32,9,10,10,8
9,19,40,34,0,7,7,7,7
11,22,41,41,27,9,9,10,8
11,23,42,44,27,9,9,10,8
12,24,42,46,35,10,10,11,9
11,22,41,38,17,7,11,10,7
9,20,40,34,-6,7,7,7,6
7,16,37,44,24,6,7,6,6
11,20,41,43,24,9,9,9,7
14,26,45,50,44,13,13,14,10
14,26,45,50,46,12,13,14,10
8,19,40,33,-3,7,7,6,6
9,20,41,39,9,7,7,7,6
10,20,41,37,2,7,8,8,7
11,21,43,49,38,9,9,9,8
10,20,42,47,34,8,9,9,8
7,17,36,17,-12,6,5,5,4
9,20,41,37,3,7,7,7,6
12,23,42,45,32,9,10,11,9
9,20,41,36,4,7,7,7,7
9,20,42,45,30,7,8,8,6
11,21,43,51,41,9,9,10,8
10,21,41,34,5,7,8,8,7
10,21,38,27,6,8,8,8,6
10,22,41,45,36,9,9,10,8
11,21,43,49,38,9,9,10,8
10,21,41,38,15,8,8,8,7
10,20,39,27,5,5,9,9,6
10,20,43,50,39,8,9,9,8
10,21,38,23,-3,7,8,8,6
14,26,44,49,44,12,12,13,10
11,22,40,38,18,9,9,10,8
12,23,45,49,35,10,11,11,9
14,26,44,49,44,12,12,14,10
11,22,44,45,24,9,10,9,8
7,16,37,44,24,6,7,6,6
11,22,41,39,19,7,11,10,7
10,21,42,43,18,8,8,8,8
11,22,41,42,26,9,9,10,8
10,22,40,41,27,9,9,9,7
10,20,40,29,-2,6,8,8,7
9,19,40,36,4,6,7,6,6
11,22,41,38,17,7,11,10,7
9,20,41,37,3,7,7,7,6
11,22,42,39,20,8,9,9,8
10,20,39,28,-2,6,8,7,7
10,20,39,27,5,5,9,9,6
9,20,41,39,6,7,7,7,7
12,24,43,45,32,9,10,11,9
11,21,40,34,16,7,8,9,8
11,21,41,35,13,8,9,9,8
9,20,40,34,-9,7,7,7,6
11,22,42,40,22,8,9,9,8
10,19,39,37,10,6,8,8,6
10,20,39,30,8,5,9,9,6
10,20,38,25,0,7,8,8,6
8,19,40,34,-5,6,6,6,6
9,20,42,44,27,7,7,7,7
11,21,41,44,28,9,9,10,7
11,23,41,42,26,9,9,9,8
