0,1,2,3,4,5,6,7,8
-16,-6,-1,-1,2,-18,-21,-8,-16
-16,-6,-1,-1,1,-18,-20,-8,-16
-16,-6,-1,-1,1,-18,-20,-8,-16
-16,-6,-1,-1,1,-18,-20,-8,-16
-16,-6,-1,-1,0,-18,-20,-8,-16
-16,-6,-1,-1,0,-18,-19,-8,-16
-16,-6,-1,-1,0,-18,-18,-8,-16
-16,-6,-1,-1,0,-18,-18,-8,-16
-16,-6,-1,-1,-1,-17,-18,-8,-16
-16,-6,-1,-1,-1,-17,-18,-8,-16
-16,-6,-1,-1,-1,-17,-17,-8,-16
-16,-6,-1,-1,-1,-16,-17,-8,-16
-16,-6,-1,-1,-1,-16,-17,-8,-16
-16,-6,-1,-1,-1,-16,-16,-8,-16
-16,-6,-1,-1,-1,-16,-16,-8,-16
-16,-6,-1,-1,-1,-16,-16,-8,-16
-16,-6,-1,-1,-1,-17,-16,-8,-16
-16,-6,-1,-1,-1,-17,-16,-8,-16
-16,-6,-1,-1,-1,-17,-16,-8,-16
-16,-6,-1,-1,-1,-17,-16,-8,-16
-16,-6,-1,-1,-1,-17,-16,-8,-16
-16,-6,-1,-1,0,-16,-16,-8,-16
-16,-6,-1,-1,0,-16,-16,-8,-16
-16,-6,-1,-1,0,-17,-16,-8,-16
-16,-6,-1,-1,0,-17,-16,-8,-16
-16,-6,-1,-1,0,-17,-16,-7,-16
-16,-6,-1,-1,0,-17,-16,-7,-16
-16,-6,-1,-1,0,-17,-16,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-17,-16,-8,-16
-16,-6,-1,-1,1,-17,-16,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-17,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-17,-8,-16
-16,-6,-1,-1,1,-16,-16,-8,-16
-16,-6,-1,-1,1,-16,-16,-8,-16
-16,-6,-1,-1,1,-16,-16,-8,-16
-16,-6,-1,-1,1,-16,-16,-8,-16
