0,1,2,3,4,5,6,7,8
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,4,3,6,7,3
9,10,4,1,4,3,6,7,3
9,10,4,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,4,1,4,3,6,7,3
9,10,4,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,11,4,1,5,3,6,7,3
9,11,4,1,5,3,6,7,3
9,11,4,1,5,3,6,7,3
9,11,4,1,5,3,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,5,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,4,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,11,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,5,1,6,4,6,7,3
9,10,4,1,6,4,6,7,3
9,10,4,1,6,4,6,7,3
9,10,4,1,6,4,6,7,3
9,10,4,1,6,4,6,7,3
9,10,4,1,5,4,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,4,1,5,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,4,3,6,7,3
9,10,3,1,3,3,6,7,3
9,10,2,1,3,3,6,7,3
9,10,2,1,3,3,6,7,3
9,10,2,1,3,3,6,7,3
9,10,2,1,3,3,6,7,3
9,10,2,1,3,3,6,7,3
9,10,2,1,3,3,6,7,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,9,2,1,3,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,3,3,6,6,3
9,9,2,1,3,3,6,6,3
9,9,2,1,3,3,6,6,3
9,9,2,1,3,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,10,2,1,3,3,6,6,3
9,10,2,1,3,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,2,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
9,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,2,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
8,9,1,1,1,3,6,6,3
